dense_source_id,dense_dest_id,airline,equipment,price_usd,duration_mins,departure_time,arrival_time,day_change
613,627,JE,733 738,69,110,240,350,0
613,627,JE,733 738,65,110,930,1040,0
613,627,JE,733 738,120,110,635,745,0
613,926,JE,738,239,230,680,970,0
613,926,JE,738,240,230,515,805,0
613,926,JE,738,215,230,1090,1380,0
627,605,JE,733,84,90,1070,1160,0
627,605,JE,733,78,90,320,410,0
627,613,JE,733 738,101,110,70,180,0
627,613,JE,733 738,73,110,335,445,0
627,613,JE,733 738,102,110,1190,1300,0
926,613,JE,738,229,230,585,755,0
926,613,JE,738,262,230,855,1025,0
926,613,JE,738,524,230,165,335,0
1767,3997,JH,E70,273,90,595,685,0
1767,3997,JH,E70,111,90,1160,1250,0
1727,1721,JH,E70,138,100,1265,1365,0
1727,1721,JH,E70,72,100,10,110,0
1727,1721,JH,E70,147,100,440,540,0
1741,3474,JH,E70,132,110,1010,1120,0
1741,3474,JH,E70,164,110,280,390,0
1741,1721,JH,E70,138,95,120,215,0
1741,1721,JH,E70,138,95,725,820,0
1741,1721,JH,E70,128,95,275,370,0
1768,3997,JH,E70,88,75,790,865,0
1768,3997,JH,E70,88,75,165,240,0
1771,3997,JH,E70,121,85,170,255,0
1771,3997,JH,E70,124,85,540,625,0
1761,3997,JH,E70,50,65,460,525,0
1761,3997,JH,E70,77,65,745,810,0
1761,3997,JH,E70,79,65,695,760,0
3474,1741,JH,E70,154,110,1140,1250,0
3474,3997,JH,E70,172,65,290,355,0
3474,3997,JH,E70,78,65,760,825,0
3474,3997,JH,E70,75,65,1095,1160,0
1747,3997,JH,E70,106,85,1305,1390,0
1721,1727,JH,E70,88,100,500,600,0
1721,1741,JH,E70,141,95,180,275,0
3997,1767,JH,E70,110,90,800,890,0
3997,1768,JH,E70,103,75,1215,1290,0
3997,1771,JH,E70,118,85,1405,50,1
3997,1761,JH,E70,89,65,1170,1235,0
3997,3474,JH,E70,79,65,1370,1435,0
3997,1747,JH,E70,128,85,775,860,0
1830,1927,JJ,320,251,165,1085,1250,0
1830,1927,JJ,320,250,165,125,290,0
3413,2035,JJ,320,78,60,910,970,0
3413,2035,JJ,320,85,60,1200,1260,0
3413,1927,JJ,320,141,105,230,395,0
3413,1927,JJ,320,143,105,160,325,0
1893,1927,JJ,320,243,170,1295,25,1
1893,1968,JJ,320,182,70,795,865,0
1893,1968,JJ,320,103,70,435,505,0
1893,1969,JJ,319,247,150,1230,1380,0
1893,1969,JJ,319,241,150,1195,1345,0
1893,1977,JJ,319,73,60,225,285,0
1893,1977,JJ,319,164,60,1015,1075,0
2124,2115,JJ,319,150,95,1070,1165,0
2035,3413,JJ,320,53,60,360,420,0
2035,3413,JJ,320,88,60,1145,1205,0
2035,3413,JJ,320,67,60,1010,1070,0
2035,3153,JJ,320,157,120,905,1085,0
2035,3153,JJ,320,171,120,1385,125,1
2035,3153,JJ,320,159,120,250,430,0
2035,1927,JJ,320,89,125,315,500,0
2035,1927,JJ,320,384,125,305,490,0
2035,1927,JJ,320,172,125,1055,1240,0
1896,1900,JJ,320,259,160,180,340,0
1896,1923,JJ,320,153,125,180,305,0
1896,1923,JJ,320,271,125,1360,45,1
1896,1924,JJ,320,326,225,1290,75,1
1896,1924,JJ,320,360,225,1005,1230,0
1896,1924,JJ,320,316,225,205,430,0
1896,1927,JJ,320,364,225,1360,145,1
1896,1927,JJ,320,311,225,1080,1305,0
1896,1927,JJ,320,222,225,720,945,0
1896,1945,JJ,320,95,75,310,385,0
1896,1918,JJ,320,131,135,1260,1335,0
1896,1918,JJ,320,221,135,305,380,0
1896,1918,JJ,320,173,135,760,835,0
1896,1951,JJ,320,89,65,1195,1260,0
1896,1951,JJ,320,90,65,1005,1070,0
1896,1951,JJ,320,93,65,1370,1435,0
1896,2771,JJ,763,609,380,390,650,0
1896,1973,JJ,320,88,75,730,805,0
1896,1973,JJ,320,90,75,935,1010,0
1896,1973,JJ,320,100,75,175,250,0
1896,3242,JJ,320,70,95,270,365,0
1896,3242,JJ,320,110,95,225,320,0
1896,3242,JJ,320,118,95,95,190,0
2044,1927,JJ,763,609,365,105,590,0
3346,1974,JJ,320,179,125,475,600,0
3346,1905,JJ,320 319,135,85,635,720,0
3346,1927,JJ,320,148,120,80,200,0
1900,1896,JJ,320,252,160,1325,45,1
1900,1896,JJ,320,219,160,1340,60,1
1900,1915,JJ,320 319,131,105,190,235,0
1900,1974,JJ,320 319,156,105,1045,1150,0
1900,1974,JJ,320 319,158,105,275,380,0
1900,1906,JJ,320,341,105,425,470,0
1900,1905,JJ,320 319,114,85,680,765,0
1900,1905,JJ,320 319,220,85,720,805,0
1900,1905,JJ,320 319,101,85,810,895,0
1900,1912,JJ,320,416,120,1125,1245,0
1900,1921,JJ,320,197,140,55,195,0
1900,1921,JJ,320,193,140,885,1025,0
1900,1923,JJ,321 319,545,165,1420,145,1
1900,1924,JJ,320,144,110,1360,30,1
1900,1927,JJ,320 321,130,105,380,485,0
1900,1927,JJ,320 321,340,105,360,465,0
1900,1926,JJ,320,73,50,185,235,0
1900,1926,JJ,320,106,50,40,90,0
1900,1935,JJ,319 320,177,125,345,470,0
1900,1935,JJ,319 320,195,125,935,1060,0
1900,1937,JJ,320,243,170,655,825,0
1900,1937,JJ,320,275,170,1190,1360,0
1900,1937,JJ,320,249,170,610,780,0
1900,1945,JJ,320,273,130,1335,25,1
1900,1918,JJ,320,240,185,610,735,0
1900,1950,JJ,320,248,150,1190,1340,0
1900,1950,JJ,320,203,150,0,150,0
1900,2771,JJ,757 763,491,475,1115,30,1
1900,2771,JJ,757 763,615,475,125,480,0
1900,1956,JJ,320,243,175,220,395,0
1900,1956,JJ,320,218,175,1040,1215,0
1900,3348,JJ,319 320,275,85,690,775,0
1900,3348,JJ,319 320,72,85,880,965,0
1900,1958,JJ,320,204,160,155,315,0
1900,1958,JJ,320,217,160,880,1040,0
1900,1958,JJ,320,258,160,580,740,0
1900,1966,JJ,320,508,185,350,475,0
1900,1966,JJ,320,296,185,235,360,0
1900,1967,JJ,320,313,210,1080,1170,0
1900,1967,JJ,320,276,210,930,1020,0
1900,1968,JJ,321 320,223,165,765,930,0
1900,1968,JJ,321 320,204,165,845,1010,0
1900,1968,JJ,321 320,266,165,875,1040,0
1900,1969,JJ,319,169,110,925,1035,0
1900,1973,JJ,320 319,227,155,320,475,0
1900,1977,JJ,320 319,167,120,700,820,0
1900,1977,JJ,320 319,286,120,435,555,0
1900,1979,JJ,320 319,487,140,575,715,0
1900,1979,JJ,320 319,326,140,650,790,0
1900,1988,JJ,320,129,65,265,330,0
1900,1988,JJ,320,92,65,1125,1190,0
1900,1988,JJ,320,73,65,1185,1250,0
1900,1940,JJ,320,145,100,270,370,0
1900,1992,JJ,320,96,110,315,425,0
1900,1992,JJ,320,173,110,365,475,0
1900,1992,JJ,320,172,110,640,750,0
1902,1918,JJ,320,114,90,505,595,0
1902,1918,JJ,320,112,90,785,875,0
2161,1927,JJ,320,623,370,725,1155,0
1055,1927,JJ,773,614,745,530,1035,0
1055,2575,JJ,773,1022,655,1140,775,1
1055,2575,JJ,773,1046,655,1260,895,1
1055,2575,JJ,773,1606,655,510,145,1
1915,1900,JJ,320 319,149,105,690,855,0
1915,1974,JJ,319,216,140,1255,15,1
1915,1927,JJ,320,183,140,1065,1265,0
1915,1927,JJ,320,134,140,280,480,0
1915,1927,JJ,320,299,140,1115,1315,0
1974,3346,JJ,320,200,125,30,155,0
1974,1900,JJ,320 319,295,105,985,1090,0
1974,1900,JJ,320 319,127,105,1085,1190,0
1974,1900,JJ,320 319,132,105,1360,25,1
1974,1915,JJ,320,345,140,1030,1110,0
1974,1906,JJ,320,97,105,720,765,0
1974,1906,JJ,320,305,105,885,930,0
1974,1906,JJ,320,370,105,1065,1110,0
1974,1905,JJ,319 320,206,80,70,150,0
1974,1912,JJ,320 319,81,65,905,970,0
1974,1912,JJ,320 319,93,65,955,1020,0
1974,1912,JJ,320 319,91,65,540,605,0
1974,1921,JJ,319 320,71,75,460,535,0
1974,1921,JJ,319 320,226,75,1410,45,1
1974,1921,JJ,319 320,111,75,325,400,0
1974,1924,JJ,320,59,65,5,70,0
1974,1924,JJ,320,54,65,350,415,0
1974,1926,JJ,320 319,264,100,1350,10,1
1974,1926,JJ,320 319,121,100,975,1075,0
1974,1920,JJ,320 319,159,100,25,125,0
1974,1932,JJ,319,205,135,1330,25,1
1974,1932,JJ,319,169,135,980,1115,0
1974,1938,JJ,319,50,65,595,660,0
1974,1943,JJ,319,67,75,1060,1135,0
1974,1943,JJ,319,238,75,75,150,0
1974,1954,JJ,319,91,70,1195,1265,0
1974,1954,JJ,319,107,70,755,825,0
1974,1958,JJ,320 319,158,105,650,755,0
1974,1970,JJ,320 319,151,60,475,535,0
1974,1969,JJ,319,153,65,830,895,0
1974,1969,JJ,319,82,65,890,955,0
1974,1969,JJ,319,55,65,1340,1405,0
1974,1975,JJ,320 319,93,70,85,155,0
1974,1975,JJ,320 319,101,70,285,355,0
1974,1977,JJ,320 319,138,150,1170,1320,0
1974,1988,JJ,319 320,114,80,205,285,0
1974,1992,JJ,320 319,140,95,1030,1125,0
1906,1900,JJ,320,92,105,255,420,0
1906,1974,JJ,320,153,105,860,1025,0
1906,1974,JJ,320,144,105,335,500,0
1906,1927,JJ,320,155,110,1415,145,1
1905,3346,JJ,320 319,102,85,1060,1145,0
1905,1900,JJ,320 319,61,85,380,465,0
1905,1974,JJ,319 320,119,80,60,140,0
1905,1924,JJ,320,88,65,305,370,0
1905,1924,JJ,320,86,65,1160,1225,0
1905,1927,JJ,320 321,229,75,1090,1165,0
1905,1927,JJ,320 321,98,75,1050,1125,0
1905,2771,JJ,763,730,520,25,425,0
1905,2771,JJ,763,866,520,320,720,0
1905,1969,JJ,319,76,70,485,555,0
1905,1977,JJ,320,164,110,1305,1415,0
1905,1977,JJ,320,100,110,390,500,0
2132,2118,JJ,319,85,60,1050,1110,0
2132,2118,JJ,319,141,60,445,505,0
2132,2118,JJ,319,67,60,295,355,0
1912,1900,JJ,320,333,120,530,650,0
1912,1900,JJ,320,171,120,1365,45,1
1912,1900,JJ,320,168,120,210,330,0
1912,1974,JJ,320 319,92,65,950,1015,0
1912,1974,JJ,320 319,164,65,1295,1360,0
1912,1924,JJ,320,139,90,485,575,0
1912,1927,JJ,320,84,65,745,810,0
1912,1920,JJ,320,96,80,1030,1110,0
1912,1920,JJ,320,59,80,940,1020,0
1912,1943,JJ,320,70,65,400,465,0
1912,1958,JJ,320,54,80,150,230,0
1912,1977,JJ,320,253,175,1420,155,1
1912,1977,JJ,320,144,175,1085,1260,0
1912,1977,JJ,320,238,175,305,480,0
2860,1924,JJ,763,2363,670,1295,705,1
2860,1924,JJ,763,1117,670,1170,580,1
2860,1927,JJ,77W,691,660,185,1025,0
3153,2035,JJ,320,184,120,555,615,0
3153,2035,JJ,320,387,120,1150,1210,0
3153,2035,JJ,320,144,120,855,915,0
3153,1924,JJ,320,273,190,315,505,0
3153,1924,JJ,320,504,190,105,295,0
3153,1924,JJ,320,274,190,130,320,0
3153,1927,JJ,330 320,262,170,710,880,0
3153,1927,JJ,330 320,249,170,220,390,0
1921,1900,JJ,320,221,140,310,450,0
1921,1974,JJ,320 319,62,75,1340,1415,0
1921,1974,JJ,320 319,117,75,360,435,0
1921,1974,JJ,320 319,56,75,0,75,0
1921,1924,JJ,320,132,95,365,460,0
1921,1924,JJ,320,256,95,20,115,0
1921,1924,JJ,320,146,95,1245,1340,0
1921,1927,JJ,320,221,80,855,935,0
1921,1927,JJ,320,105,80,440,520,0
1923,1896,JJ,320,152,125,475,600,0
1923,1900,JJ,321 319,222,165,1070,1235,0
1923,1900,JJ,321 319,269,165,410,575,0
1923,1924,JJ,320 321,556,205,745,950,0
1923,1924,JJ,320 321,468,205,1050,1255,0
1923,1924,JJ,320 321,300,205,230,435,0
1923,1927,JJ,321 320,202,215,600,815,0
1923,1927,JJ,321 320,350,215,850,1065,0
1923,1918,JJ,320,647,220,320,480,0
1923,1956,JJ,321,107,70,1020,1090,0
1923,1956,JJ,321,99,70,1205,1275,0
1923,1956,JJ,321,86,70,625,695,0
1923,1968,JJ,320,109,85,1060,1145,0
1923,1973,JJ,320,133,90,1025,1115,0
1923,1977,JJ,320,318,115,65,180,0
1923,1979,JJ,319 320,98,75,445,520,0
297,1924,JJ,744,1201,760,320,840,0
297,1927,JJ,773,1268,775,1400,495,1
297,1927,JJ,773,1160,775,725,1260,0
1924,1896,JJ,320,337,225,1420,205,1
1924,1896,JJ,320,346,225,1310,95,1
1924,1896,JJ,320,324,225,965,1190,0
1924,1900,JJ,320,100,110,1265,1375,0
1924,1900,JJ,320,148,110,990,1100,0
1924,1900,JJ,320,172,110,1085,1195,0
1924,1974,JJ,320,93,65,1365,1430,0
1924,1974,JJ,320,76,65,580,645,0
1924,1905,JJ,320,98,65,330,395,0
1924,1912,JJ,320,250,90,990,1080,0
1924,1912,JJ,320,122,90,195,285,0
1924,2860,JJ,763,967,670,975,25,1
1924,2860,JJ,763,2405,670,5,495,0
1924,2860,JJ,763,1049,670,690,1180,0
1924,3153,JJ,320,272,190,395,585,0
1924,3153,JJ,320,260,190,755,945,0
1924,3153,JJ,320,313,190,1125,1315,0
1924,1921,JJ,320,152,95,730,825,0
1924,1923,JJ,320 321,531,205,1025,1230,0
1924,1923,JJ,320 321,287,205,70,275,0
1924,297,JJ,744,1161,760,830,390,1
1924,297,JJ,744,579,760,980,540,1
1924,297,JJ,744,1157,760,530,90,1
1924,1927,JJ,320 319,82,65,1120,1185,0
1924,1927,JJ,320 319,80,65,80,145,0
1924,1920,JJ,320,156,130,450,580,0
1924,1920,JJ,320,200,130,1145,1275,0
1924,2982,JJ,763,836,620,895,1395,0
1924,1937,JJ,320,281,185,550,735,0
1924,1918,JJ,320,327,255,575,770,0
1924,1918,JJ,320,666,255,1065,1260,0
1924,1950,JJ,320,234,165,1005,1170,0
1924,1950,JJ,320,502,165,405,570,0
1924,2771,JJ,763,899,545,195,620,0
1924,1956,JJ,320,300,195,200,395,0
1924,1958,JJ,320,275,125,585,710,0
1924,1958,JJ,320,153,125,975,1100,0
1924,1958,JJ,320,165,125,510,635,0
1924,1968,JJ,320,294,180,1160,1340,0
1924,1968,JJ,320,235,180,1125,1305,0
1924,1968,JJ,320,241,180,710,890,0
1924,2002,JJ,320 319,384,260,1265,25,1
1924,2002,JJ,320 319,357,260,155,355,0
1924,2002,JJ,320 319,394,260,440,640,0
1924,1973,JJ,320,278,210,1255,25,1
1924,1977,JJ,320 321,165,130,205,335,0
1924,1977,JJ,320 321,114,130,925,1055,0
1924,1977,JJ,320 321,444,130,555,685,0
1924,1940,JJ,320,85,70,655,725,0
1924,1992,JJ,320,100,70,1235,1305,0
1924,1992,JJ,320,93,70,80,150,0
1927,1830,JJ,320,538,165,885,1050,0
1927,3413,JJ,320,145,105,655,700,0
1927,3413,JJ,320,166,105,20,65,0
1927,3413,JJ,320,154,105,260,305,0
1927,1893,JJ,320,236,170,295,465,0
1927,1893,JJ,320,554,170,775,945,0
1927,2035,JJ,320,305,125,450,515,0
1927,1896,JJ,320,355,225,780,1005,0
1927,1896,JJ,320,296,225,125,350,0
1927,2044,JJ,763,503,365,10,255,0
1927,2044,JJ,763,464,365,340,585,0
1927,2044,JJ,763,541,365,925,1170,0
1927,3346,JJ,320,326,120,900,1020,0
1927,3346,JJ,320,161,120,320,440,0
1927,1900,JJ,321 320,130,105,975,1080,0
1927,1900,JJ,321 320,86,105,945,1050,0
1927,2161,JJ,320,301,370,970,1280,0
1927,1055,JJ,773,1277,745,1295,840,1
1927,1055,JJ,773,774,745,580,125,1
1927,1055,JJ,773,2480,745,295,1280,0
1927,1915,JJ,320,221,140,380,460,0
1927,1915,JJ,320,206,140,440,520,0
1927,1915,JJ,320,188,140,1235,1315,0
1927,1906,JJ,320,96,110,1195,1245,0
1927,1906,JJ,320,162,110,155,205,0
1927,1905,JJ,321 320,106,75,1185,1260,0
1927,1912,JJ,320,86,65,480,545,0
1927,2860,JJ,77W,1095,660,165,645,0
1927,3153,JJ,330 320,257,170,570,740,0
1927,3153,JJ,330 320,257,170,1250,1420,0
1927,3153,JJ,330 320,241,170,575,745,0
1927,1921,JJ,320,59,80,385,465,0
1927,1921,JJ,320,97,80,65,145,0
1927,1921,JJ,320,94,80,1300,1380,0
1927,1923,JJ,321 320,314,215,235,450,0
1927,1923,JJ,321 320,297,215,1250,25,1
1927,1923,JJ,321 320,337,215,420,635,0
1927,297,JJ,773,1112,775,200,1215,0
1927,297,JJ,773,1196,775,1390,965,1
1927,297,JJ,773,1240,775,1250,825,1
1927,1924,JJ,320 319,84,65,710,775,0
1927,1924,JJ,320 319,94,65,470,535,0
1927,1924,JJ,320 319,44,65,540,605,0
1927,1926,JJ,320,154,100,760,860,0
1927,1920,JJ,320 319,135,105,1070,1175,0
1927,2982,JJ,773 77W 777,976,615,465,960,0
1927,2982,JJ,773 77W 777,961,615,470,965,0
1927,613,JJ,346 332 343,774,600,1120,580,1
1927,613,JJ,346 332 343,961,600,735,195,1
1927,1938,JJ,319,49,70,730,800,0
1927,1938,JJ,319,87,70,670,740,0
1927,1938,JJ,319,80,70,945,1015,0
1927,1937,JJ,320,342,205,1390,155,1
1927,1937,JJ,320,267,205,660,865,0
1927,1937,JJ,320,268,205,90,295,0
1927,1943,JJ,320,105,75,560,635,0
1927,411,JJ,773,1122,750,160,1090,0
1927,411,JJ,773,1933,750,200,1130,0
1927,2115,JJ,320,497,300,675,855,0
1927,960,JJ,330,1124,670,250,1160,0
1927,960,JJ,330,2395,670,460,1370,0
1927,960,JJ,330,1140,670,405,1315,0
1927,1918,JJ,330 321 320,321,240,195,375,0
1927,1918,JJ,330 321 320,389,240,635,815,0
1927,3061,JJ,330,896,555,300,735,0
1927,3061,JJ,330,478,555,45,480,0
1927,3061,JJ,330,786,555,1235,230,1
1927,1950,JJ,321,585,185,585,770,0
1927,1950,JJ,321,259,185,1350,95,1
1927,1368,JJ,330,790,595,1435,410,1
1927,2771,JJ,773 777,833,535,400,815,0
1927,2771,JJ,773 777,916,535,370,785,0
1927,2771,JJ,773 777,790,535,970,1385,0
1927,303,JJ,346,686,780,1210,790,1
1927,303,JJ,346,1140,780,515,95,1
1927,303,JJ,346,1303,780,805,385,1
1927,2134,JJ,320,256,160,1395,115,1
1927,2134,JJ,320,207,160,430,590,0
1927,1151,JJ,330,1182,750,85,1075,0
1927,1151,JJ,330,1130,750,215,1205,0
1927,1956,JJ,321 320,273,210,540,750,0
1927,1956,JJ,321 320,173,210,1125,1335,0
1927,1958,JJ,320 321 330,142,105,1300,1405,0
1927,1970,JJ,320 319,170,60,910,970,0
1927,1968,JJ,321 320,611,200,945,1145,0
1927,1828,JJ,320,269,170,250,420,0
1927,1828,JJ,320,406,170,385,555,0
1927,1828,JJ,320,281,170,1205,1375,0
1927,2002,JJ,773 320 330,321,235,475,650,0
1927,2002,JJ,773 320 330,379,235,640,815,0
1927,2002,JJ,773 320 330,349,235,1310,45,1
1927,1975,JJ,320 319,88,70,35,105,0
1927,1975,JJ,320 319,88,70,1175,1245,0
1927,1975,JJ,320 319,101,70,625,695,0
1927,1973,JJ,320,285,215,555,770,0
1927,1973,JJ,320,327,215,370,585,0
1927,1973,JJ,320,355,215,10,225,0
1927,1977,JJ,320 321,187,150,1300,10,1
1927,1977,JJ,320 321,108,150,955,1105,0
1927,1979,JJ,320,617,195,1160,1355,0
1927,1992,JJ,320,127,95,1125,1220,0
1927,1992,JJ,320,130,95,60,155,0
1927,187,JJ,763,1119,655,1260,355,1
1927,187,JJ,763,869,655,930,25,1
1926,1900,JJ,320,62,50,905,955,0
1926,1974,JJ,320 319,120,100,730,830,0
1926,1927,JJ,320,121,100,1135,1235,0
1926,1927,JJ,320,118,100,955,1055,0
1920,1974,JJ,320 319,129,100,645,745,0
1920,1912,JJ,320,67,80,425,505,0
1920,1912,JJ,320,121,80,1155,1235,0
1920,1924,JJ,320,156,130,620,750,0
1920,1924,JJ,320,177,130,105,235,0
1920,1927,JJ,319 320,154,105,705,810,0
1920,1927,JJ,319 320,140,105,810,915,0
1920,1927,JJ,319 320,135,105,920,1025,0
1920,2115,JJ,319,424,250,390,520,0
1920,2115,JJ,319,391,250,1285,1415,0
1920,2115,JJ,319,388,250,130,260,0
1935,1900,JJ,320 319,179,125,180,305,0
1935,1900,JJ,320 319,164,125,1020,1145,0
1935,1900,JJ,320 319,186,125,715,840,0
1935,1973,JJ,319 320,90,75,1315,1390,0
1932,1974,JJ,319,193,135,15,150,0
1932,1974,JJ,319,208,135,535,670,0
1932,1974,JJ,319,178,135,1415,110,1
1932,1969,JJ,319,158,115,215,330,0
2982,1924,JJ,763,1060,620,385,1125,0
2982,1924,JJ,763,1029,620,1235,535,1
2982,1924,JJ,763,641,620,215,955,0
2982,1927,JJ,773 77W 777,2007,615,35,770,0
2982,2115,JJ,763,676,480,865,1345,0
2982,2115,JJ,763,1158,480,100,580,0
613,1927,JJ,332 343 346,904,600,1035,1335,0
613,1927,JJ,332 343 346,919,600,920,1220,0
613,1927,JJ,332 343 346,866,600,940,1240,0
1938,1974,JJ,319,196,65,1195,1260,0
1938,1974,JJ,319,84,65,350,415,0
1938,1927,JJ,319,94,70,395,465,0
1938,1927,JJ,319,98,70,770,840,0
1937,1900,JJ,320,456,170,1325,55,1
1937,1900,JJ,320,220,170,280,450,0
1937,1924,JJ,320,268,185,580,765,0
1937,1924,JJ,320,431,185,590,775,0
1937,1924,JJ,320,250,185,690,875,0
1937,1927,JJ,320,187,205,30,235,0
2118,2124,JJ,319,38,55,190,245,0
2118,2124,JJ,319,68,55,180,235,0
2686,2115,JJ,763,732,545,655,1380,0
2686,2115,JJ,763,1803,545,1140,425,1
2686,2115,JJ,763,1229,545,260,985,0
1943,1974,JJ,319,101,75,495,570,0
1943,1974,JJ,319,98,75,885,960,0
1943,1912,JJ,320,87,65,710,775,0
1943,1912,JJ,320,91,65,385,450,0
1943,1927,JJ,320,111,75,95,170,0
1943,1927,JJ,320,104,75,10,85,0
1943,1927,JJ,320,107,75,1140,1215,0
411,1927,JJ,773,2348,750,255,825,0
411,1927,JJ,773,1202,750,1415,545,1
411,1927,JJ,773,754,750,1210,340,1
2115,2132,JJ,319,119,85,1410,55,1
2115,2132,JJ,319,98,85,1040,1125,0
2115,1927,JJ,319 320,465,300,670,1090,0
2115,1927,JJ,319 320,418,300,1210,190,1
2115,1920,JJ,319,322,250,1065,1435,0
2115,2982,JJ,763,773,480,815,1295,0
2115,2982,JJ,763,774,480,1295,335,1
2115,2982,JJ,763,682,480,780,1260,0
2115,2686,JJ,763,814,545,175,540,0
2115,2002,JJ,763,292,225,1290,135,1
2115,2002,JJ,763,364,225,60,345,0
1945,1896,JJ,320,98,75,1240,1315,0
1945,1896,JJ,320,83,75,945,1020,0
1945,1896,JJ,320,109,75,875,950,0
1945,1900,JJ,320,161,130,1345,35,1
1945,1900,JJ,320,347,130,1230,1360,0
960,1927,JJ,330,1144,670,85,515,0
960,2575,JJ,330,1142,730,1130,840,1
960,2575,JJ,330,1158,730,310,20,1
1918,1896,JJ,320,205,135,170,365,0
1918,1900,JJ,320,282,185,395,640,0
1918,1900,JJ,320,300,185,725,970,0
1918,1902,JJ,320,111,90,165,255,0
1918,1902,JJ,320,133,90,630,720,0
1918,1923,JJ,320,360,220,65,345,0
1918,1924,JJ,320,324,255,410,725,0
1918,1924,JJ,320,387,255,645,960,0
1918,1924,JJ,320,388,255,445,760,0
1918,1927,JJ,321 320 330,322,240,965,1265,0
1918,1927,JJ,321 320 330,373,240,590,890,0
1918,2771,JJ,738 763,453,330,35,305,0
1918,2771,JJ,738 763,311,330,1295,125,1
1918,3242,JJ,320,115,85,585,730,0
3061,1927,JJ,330,767,555,670,1345,0
3061,1927,JJ,330,735,555,10,685,0
1951,1896,JJ,320,82,65,630,695,0
1951,1896,JJ,320,91,65,390,455,0
1950,1900,JJ,320,249,150,1405,115,1
1950,1924,JJ,320,274,165,265,430,0
1950,1924,JJ,320,521,165,770,935,0
1950,1927,JJ,321,306,185,1410,155,1
1950,1927,JJ,321,272,185,960,1145,0
1368,1927,JJ,330,815,595,280,1055,0
2771,1896,JJ,763,365,380,150,650,0
2771,1896,JJ,763,386,380,810,1310,0
2771,1896,JJ,763,495,380,965,25,1
2771,1900,JJ,763 757,796,475,100,695,0
2771,1900,JJ,763 757,417,475,620,1215,0
2771,1900,JJ,763 757,618,475,1025,180,1
2771,3032,JJ,777,220,155,1400,115,1
2771,3032,JJ,777,216,155,775,930,0
2771,3032,JJ,777,237,155,75,230,0
2771,1905,JJ,763,777,520,1010,210,1
2771,1905,JJ,763,777,520,720,1360,0
2771,1924,JJ,763,434,545,640,1305,0
2771,1924,JJ,763,809,545,430,1095,0
2771,1927,JJ,773 777,808,535,575,1230,0
2771,1918,JJ,763 738,446,330,360,750,0
2771,1918,JJ,763 738,498,330,1235,185,1
2771,1918,JJ,763 738,521,330,1180,130,1
2771,1968,JJ,757,802,505,1365,550,1
2771,1968,JJ,757,836,505,40,665,0
2771,1977,JJ,757,709,510,885,75,1
2771,1977,JJ,757,759,510,1140,330,1
2771,1977,JJ,757,763,510,505,1135,0
303,1927,JJ,346,1121,780,65,605,0
303,1927,JJ,346,1189,780,325,865,0
303,1927,JJ,346,770,780,5,545,0
2134,1927,JJ,320,205,160,1000,1160,0
2134,1927,JJ,320,252,160,1145,1305,0
2134,1927,JJ,320,526,160,795,955,0
1151,1927,JJ,330,1110,750,475,985,0
1151,1927,JJ,330,1230,750,840,1350,0
1151,1927,JJ,330,2008,750,90,600,0
1956,1900,JJ,320,255,175,360,535,0
1956,1900,JJ,320,286,175,965,1140,0
1956,1900,JJ,320,464,175,260,435,0
1956,1923,JJ,321,80,70,1300,1370,0
1956,1923,JJ,321,88,70,110,180,0
1956,1924,JJ,320,272,195,770,965,0
1956,1924,JJ,320,155,195,415,610,0
1956,1927,JJ,320 321,314,210,5,215,0
1956,1927,JJ,320 321,324,210,415,625,0
1956,1927,JJ,320 321,274,210,230,440,0
1954,1974,JJ,319,228,70,305,375,0
1954,1974,JJ,319,90,70,1145,1215,0
1954,1974,JJ,319,82,70,625,695,0
2575,1055,JJ,773,1013,655,805,1040,0
2575,1055,JJ,773,1017,655,800,1035,0
2575,960,JJ,330,1248,730,465,775,0
2575,960,JJ,330,2116,730,700,1010,0
1962,1958,JJ,L4T,67,55,1245,1300,0
1962,1958,JJ,L4T,138,55,1420,35,1
3348,1900,JJ,319 320,106,85,1035,1120,0
1958,1900,JJ,320,253,160,1185,1345,0
1958,1900,JJ,320,212,160,810,970,0
1958,1900,JJ,320,234,160,1335,55,1
1958,1974,JJ,319 320,126,105,430,535,0
1958,1974,JJ,319 320,121,105,950,1055,0
1958,1912,JJ,320,100,80,475,555,0
1958,1912,JJ,320,122,80,275,355,0
1958,1924,JJ,320,414,125,1095,1220,0
1958,1924,JJ,320,110,125,1325,10,1
1958,1927,JJ,321 320 330,142,105,630,735,0
1999,2002,JJ,320,648,205,200,405,0
1999,2002,JJ,320,263,205,1355,120,1
1966,1900,JJ,320,284,185,575,820,0
1966,1900,JJ,320,508,185,550,795,0
1970,1974,JJ,319 320,76,60,645,705,0
1970,1927,JJ,320 319,90,60,1225,1285,0
1970,1927,JJ,320 319,90,60,645,705,0
1970,1927,JJ,320 319,47,60,775,835,0
1967,1900,JJ,320,498,210,1125,15,1
1967,1900,JJ,320,290,210,1075,1405,0
1967,1900,JJ,320,289,210,505,835,0
1968,1893,JJ,320,92,70,495,565,0
1968,1900,JJ,320 321,231,165,1240,1405,0
1968,1923,JJ,320,113,85,1010,1095,0
1968,1923,JJ,320,115,85,750,835,0
